"month_n","state_n","district_n","sub_district","mdrtly_stntd","svrly_stntd","svrly_wstd","mdrtly_wstd","svrly_uw","mdrtly_uw","nb_lbw","wstd_chld","stntd_chld","uw_chld","svrly_wasting_percent","wasting_percent","svrly_stunting_percent","stunting_percent","svrly_underweight_percent","underweight_percent","low_birth_weight_percent"
"Nov","Maharashtra","Nanded","Bhokar",833,743,106,233,210,707,23,339,1576,917,2.02,6.46,14.02,29.73,2.81,12.28,15.97
"Nov","Maharashtra","Nanded","Biloli",976,813,151,193,194,700,30,344,1789,894,2.36,5.37,12.66,27.85,2.14,9.84,14.42
"Nov","Maharashtra","Nanded","Deglur",975,756,182,293,293,954,47,475,1731,1247,2.55,6.66,10.58,24.23,2.66,11.34,22.71
"Nov","Maharashtra","Nanded","Dharmabad",833,558,121,225,164,606,11,346,1391,770,3.34,9.56,15.40,38.38,4.28,20.07,17.46
"Nov","Maharashtra","Nanded","Hadgaon",2275,1548,218,417,457,1581,48,635,3823,2038,1.82,5.29,12.87,31.79,2.86,12.75,16.67
"Nov","Maharashtra","Nanded","Himayatnagar",1383,1150,104,194,217,767,22,298,2533,984,1.56,4.47,17.23,37.94,2.72,12.35,16.30
"Nov","Maharashtra","Nanded","Kandhar",1999,1970,347,545,540,1578,51,892,3969,2118,3.51,9.02,19.85,39.99,4.37,17.16,20.00
"Nov","Maharashtra","Nanded","Kinwat",2150,1706,246,568,418,1503,44,814,3856,1921,1.80,5.96,12.46,28.16,2.63,12.08,16.79
"Nov","Maharashtra","Nanded","Loha",2409,1669,151,310,310,1175,53,461,4078,1485,1.31,4.01,14.50,35.44,2.17,10.41,16.72
"Nov","Maharashtra","Nanded","Mahur",1364,1119,106,333,339,1005,22,439,2483,1344,1.99,8.25,21.01,46.63,5.07,20.12,16.79
"Nov","Maharashtra","Nanded","Mudkhed",281,139,39,105,199,615,11,144,420,814,2.04,7.54,7.27,21.98,2.89,11.81,8.80
"Nov","Maharashtra","Nanded","Mukhed",2133,2019,322,563,402,1248,44,885,4152,1650,2.39,6.56,14.94,30.73,2.38,9.77,13.46
"Nov","Maharashtra","Nanded","Naigaon (Khairgaon)",1435,1014,138,277,412,1440,31,415,2449,1852,2.15,6.47,15.79,38.13,3.43,15.40,13.78
"Nov","Maharashtra","Nanded","Nanded",5615,3577,602,1508,1208,3736,144,2110,9192,4944,1.92,6.72,11.33,29.11,3.18,13.02,19.23
"Nov","Maharashtra","Nanded","Umri",926,788,163,228,242,822,24,391,1714,1064,3.28,7.87,15.84,34.45,3.97,17.46,23.53
"Nov","Maharashtra","Nandurbar","Akkalkuwa",6290,8904,463,1372,2295,7043,89,1835,15194,9338,2.17,8.60,41.62,71.02,10.46,42.55,24.52
"Nov","Maharashtra","Nandurbar","Akrani",5343,9682,648,1671,3184,6609,63,2319,15025,9793,3.28,11.72,48.73,75.63,16.62,51.11,17.45
"Nov","Maharashtra","Nandurbar","Nandurbar",4873,4787,334,1119,1506,4395,46,1453,9660,5901,2.16,9.39,30.89,62.34,9.44,37.00,17.83
"Nov","Maharashtra","Nandurbar","Nawapur",3612,3442,172,659,787,3079,49,831,7054,3866,1.37,6.64,27.43,56.21,5.37,26.36,18.08
"Nov","Maharashtra","Nandurbar","Shahade",6811,8758,676,1806,3537,8202,95,2482,15569,11739,2.93,10.75,37.86,67.31,13.24,43.94,22.95
"Nov","Maharashtra","Nandurbar","Talode",3209,3940,293,688,1208,3265,42,981,7149,4473,2.83,9.49,38.03,69.00,11.25,41.67,20.59
"Nov","Maharashtra","Nashik","Baglan",4255,3607,350,807,965,2998,48,1157,7862,3963,1.70,5.63,17.53,38.20,3.52,14.47,15.53
"Nov","Maharashtra","Nashik","Chandvad",2881,2137,209,462,565,2057,34,671,5018,2622,1.59,5.10,16.24,38.13,3.53,16.37,18.89
"Nov","Maharashtra","Nashik","Deola",1600,1334,97,260,338,1280,17,357,2934,1618,1.12,4.12,15.39,33.85,3.11,14.90,11.56
"Nov","Maharashtra","Nashik","Dindori",5405,4731,362,925,1142,4284,22,1287,10136,5426,1.63,5.79,21.28,45.59,4.54,21.59,9.52
"Nov","Maharashtra","Nashik","Igatpuri",3682,3843,274,651,1028,3515,45,925,7525,4543,2.00,6.75,28.00,54.83,6.24,27.59,19.82
"Nov","Maharashtra","Nashik","Kalwan",3405,3049,228,500,658,2271,24,728,6454,2929,1.66,5.31,22.24,47.07,4.01,17.84,15.48
"Nov","Maharashtra","Nashik","Malegaon",8100,5925,982,2010,1689,5773,128,2992,14025,7462,2.26,6.89,13.63,32.25,3.28,14.48,16.43
"Nov","Maharashtra","Nashik","Nandgaon",2654,1995,355,713,497,1737,37,1068,4649,2234,2.75,8.29,15.43,35.97,3.59,16.13,20.11
"Nov","Maharashtra","Nashik","Nashik",6371,4296,673,1721,1746,5783,53,2394,10667,7529,2.57,9.13,16.36,40.62,5.58,24.05,14.68
"Nov","Maharashtra","Nashik","Niphad",4417,2616,337,998,915,3549,43,1335,7033,4464,1.47,5.81,11.37,30.56,3.34,16.32,17.27
"Nov","Maharashtra","Nashik","Peint",2831,3107,342,772,995,3151,43,1114,5938,4146,3.34,10.87,30.11,57.55,8.68,36.15,22.75
"Nov","Maharashtra","Nashik","Sinnar",3205,2157,194,463,482,2036,38,657,5362,2518,1.26,4.27,14.03,34.87,2.51,13.10,18.36
"Nov","Maharashtra","Nashik","Surgana",3085,3532,522,1011,1294,3825,47,1533,6617,5119,4.12,12.09,27.71,51.91,7.83,30.98,23.04
"Nov","Maharashtra","Nashik","Trimbakeshwar",4039,4340,349,984,1587,4104,30,1333,8379,5691,2.55,9.72,31.61,61.02,10.69,38.32,15.96
"Nov","Maharashtra","Nashik","Yevla",2231,1406,99,426,391,1439,32,525,3637,1830,0.84,4.46,11.93,30.85,2.72,12.71,20.25
"Nov","Maharashtra","Osmanabad","Bhum",1049,445,59,207,128,467,22,266,1494,595,0.97,4.38,7.32,24.57,2.02,9.39,18.03
"Nov","Maharashtra","Osmanabad","Kalamb",2364,1292,140,337,289,1213,28,477,3656,1502,1.35,4.58,12.42,35.14,2.67,13.87,13.79
"Nov","Maharashtra","Osmanabad","Osmanabad",9436,5494,873,2072,1627,5881,128,2945,14930,7508,2.13,7.17,13.36,36.30,3.64,16.82,19.13
"Nov","Maharashtra","Osmanabad","Paranda",1326,579,116,372,174,782,13,488,1905,956,1.82,7.68,9.11,29.96,2.68,14.71,16.67
"Nov","Maharashtra","Osmanabad","Tuljapur",2778,1443,118,437,352,1592,32,555,4221,1944,1.00,4.71,12.24,35.80,2.74,15.11,15.46
"Nov","Maharashtra","Osmanabad","Umarga",1718,826,130,329,204,800,19,459,2544,1004,1.59,5.61,10.09,31.08,2.37,11.64,12.42
"Nov","Maharashtra","Osmanabad","Washi",1340,678,75,227,164,695,18,302,2018,859,1.37,5.50,12.34,36.72,2.88,15.10,16.67
"Nov","Maharashtra","Palghar","Dahanu",6825,7227,325,1450,2032,6960,99,1775,14052,8992,1.34,7.30,29.65,57.66,7.79,34.47,20.89
"Nov","Maharashtra","Palghar","Jawhar",3344,4309,172,874,1674,4049,27,1046,7653,5723,1.72,10.44,42.94,76.26,15.97,54.58,17.76
"Nov","Maharashtra","Palghar","Mokhada",1044,1520,101,333,563,1474,14,434,2564,2037,2.81,12.06,42.12,71.04,13.87,50.17,17.95
"Nov","Maharashtra","Palghar","Palghar",6531,5618,145,689,921,4549,59,834,12149,5470,0.48,2.78,18.67,40.38,2.82,16.75,11.90
"Nov","Maharashtra","Palghar","Talasari",4041,3639,58,532,975,3920,36,590,7680,4895,0.50,5.05,31.10,65.64,7.28,36.57,18.46
"Nov","Maharashtra","Palghar","Vasai",4165,2702,88,596,630,2717,32,684,6867,3347,0.46,3.54,13.99,35.56,2.99,15.91,11.59
"Nov","Maharashtra","Palghar","Vikramgad",4158,4591,232,892,1481,4469,46,1124,8749,5950,1.86,9.01,36.75,70.03,11.51,46.25,17.83
"Nov","Maharashtra","Palghar","Wada",3639,4335,133,586,974,3021,31,719,7974,3995,1.03,5.55,33.36,61.37,7.86,32.25,14.90
"Nov","Maharashtra","Parbhani","Gangakhed",1170,1072,98,223,236,785,30,321,2242,1021,1.47,4.83,16.12,33.71,2.88,12.47,21.58
"Nov","Maharashtra","Parbhani","Jintur",2566,1834,169,452,387,1365,33,621,4400,1752,1.39,5.10,15.05,36.10,2.58,11.67,17.93
"Nov","Maharashtra","Parbhani","Manwath",465,408,25,106,111,397,6,131,873,508,1.00,5.22,16.18,34.63,2.21,10.09,10.00
"Nov","Maharashtra","Parbhani","Palam",1315,1133,101,224,226,813,33,325,2448,1039,1.51,4.87,16.88,36.48,3.04,13.95,23.74
"Nov","Maharashtra","Parbhani","Parbhani",4031,2995,427,860,939,2831,86,1287,7026,3770,2.41,7.28,16.87,39.58,4.30,17.28,24.16
"Nov","Maharashtra","Parbhani","Pathri",1465,854,155,251,197,923,5,406,2319,1120,2.98,7.79,16.38,44.48,3.56,20.26,8.20
"Nov","Maharashtra","Parbhani","Purna",1557,949,81,234,257,798,33,315,2506,1055,1.08,4.21,12.66,33.42,2.75,11.31,25.58
"Nov","Maharashtra","Parbhani","Sailu",1716,1306,107,290,283,951,28,397,3022,1234,1.54,5.72,18.77,43.43,3.84,16.72,23.93
"Nov","Maharashtra","Parbhani","Sonpeth",697,546,60,145,125,398,11,205,1243,523,1.63,5.58,14.84,33.78,3.31,13.87,16.18
"Nov","Maharashtra","Pune","Ambegaon",1229,785,127,348,236,1020,16,475,2014,1256,1.86,6.94,11.45,29.39,2.39,12.70,15.53
"Nov","Maharashtra","Pune","Baramati",1937,874,144,454,275,1161,32,598,2811,1436,0.95,3.93,5.74,18.47,1.39,7.27,9.44
"Nov","Maharashtra","Pune","Bhor",680,331,75,191,87,492,14,266,1011,579,1.35,4.77,5.93,18.11,1.21,8.06,12.61
"Nov","Maharashtra","Pune","Daund",2273,940,158,463,304,1159,19,621,3213,1463,1.05,4.13,6.24,21.32,1.72,8.27,7.76
"Nov","Maharashtra","Pune","Haveli",11444,5737,1177,2910,1798,7634,80,4087,17181,9432,1.82,6.31,8.85,26.50,2.38,12.47,11.05
"Nov","Maharashtra","Pune","Indapur",2702,1598,205,542,404,1760,36,747,4300,2164,1.38,5.03,10.76,28.95,1.95,10.47,11.92
"Nov","Maharashtra","Pune","Junnar",2746,1651,155,477,416,1763,39,632,4397,2179,1.02,4.18,10.90,29.03,2.20,11.51,14.61
"Nov","Maharashtra","Pune","Khed",3516,1398,154,655,372,1867,19,809,4914,2239,0.74,3.88,6.69,23.53,1.48,8.88,11.66
"Nov","Maharashtra","Pune","Mawal",1774,716,95,332,209,880,28,427,2490,1089,0.64,2.86,4.79,16.67,1.26,6.57,11.86
"Nov","Maharashtra","Pune","Mulshi",720,291,35,195,110,471,7,230,1011,581,0.45,2.97,3.76,13.06,1.18,6.23,7.69
"Nov","Maharashtra","Pune","Pune",1306,778,234,508,318,1227,16,742,2084,1545,4.07,12.91,13.50,36.17,4.97,24.15,31.37
"Nov","Maharashtra","Pune","Pune City",7300,4419,1017,2589,1277,5983,55,3606,11719,7260,3.03,10.76,13.15,34.87,3.05,17.34,15.58
"Nov","Maharashtra","Pune","Purandhar",1344,688,50,181,118,634,17,231,2032,752,0.60,2.78,8.26,24.41,1.20,7.64,10.97
"Nov","Maharashtra","Pune","Shirur",2251,1057,116,480,266,1262,30,596,3308,1528,0.68,3.49,6.18,19.33,1.26,7.24,14.29
"Nov","Maharashtra","Pune","Velhe",367,216,28,60,64,263,1,88,583,327,1.87,5.86,14.38,38.81,3.45,17.65,4.17
"Nov","Maharashtra","Raigad","Alibag",1423,589,128,277,186,565,25,405,2012,751,1.49,4.71,6.85,23.40,2.01,8.10,16.23
"Nov","Maharashtra","Raigad","Karjat",2061,1497,115,334,479,1354,28,449,3558,1833,1.39,5.43,18.10,43.01,5.13,19.61,17.18
"Nov","Maharashtra","Raigad","Khalapur",996,672,70,242,190,597,15,312,1668,787,1.38,6.15,13.24,32.85,3.24,13.44,11.54
"Nov","Maharashtra","Raigad","Mahad",1117,596,50,223,190,710,20,273,1713,900,0.91,4.96,10.79,31.02,3.05,14.45,18.87
"Nov","Maharashtra","Raigad","Mangaon",817,525,58,197,134,467,18,255,1342,601,1.13,4.98,10.23,26.14,2.27,10.20,19.35
"Nov","Maharashtra","Raigad","Mhasla",308,192,13,90,61,278,0,103,500,339,0.81,6.39,11.87,30.90,3.49,19.42,0.00
"Nov","Maharashtra","Raigad","Murud",430,136,12,54,45,222,6,66,566,267,0.42,2.30,4.74,19.72,1.54,9.13,10.91
"Nov","Maharashtra","Raigad","Panvel",1901,751,55,306,244,807,27,361,2652,1051,0.27,1.79,3.72,13.12,1.07,4.59,7.85
"Nov","Maharashtra","Raigad","Pen",698,330,45,136,80,298,26,181,1028,378,0.57,2.27,4.14,12.90,0.92,4.35,15.48
"Nov","Maharashtra","Raigad","Poladpur",186,106,33,49,36,117,5,82,292,153,2.54,6.31,8.10,22.31,2.71,11.54,14.29
"Nov","Maharashtra","Raigad","Roha",864,441,45,172,128,526,12,217,1305,654,0.94,4.55,9.24,27.34,1.85,9.45,13.33
"Nov","Maharashtra","Raigad","Shrivardhan",592,242,26,70,61,239,4,96,834,300,0.81,3.00,7.55,26.02,1.64,8.07,7.41
"Nov","Maharashtra","Raigad","Sudhagad",763,474,64,145,115,384,10,209,1237,499,2.19,7.14,16.12,42.07,3.85,16.72,17.54
"Nov","Maharashtra","Raigad","Tala",272,163,8,48,27,93,2,56,435,120,0.63,4.41,12.81,34.20,2.15,9.54,10.53
"Nov","Maharashtra","Raigad","Uran",887,243,9,69,63,329,11,78,1130,392,0.14,1.24,3.85,17.91,0.96,5.98,9.48
"Nov","Maharashtra","Ratnagiri","Chiplun",1513,730,29,168,154,971,14,197,2243,1125,0.36,2.47,9.16,28.15,1.64,11.99,10.69
"Nov","Maharashtra","Ratnagiri","Dapoli",1115,517,41,192,138,704,5,233,1632,842,0.72,4.09,9.08,28.67,2.32,14.13,6.10
"Nov","Maharashtra","Ratnagiri","Guhagar",714,408,33,116,91,413,9,149,1122,504,0.78,3.51,9.60,26.41,1.97,10.91,13.64
"Nov","Maharashtra","Ratnagiri","Khed",958,443,38,197,133,628,8,235,1401,761,0.62,3.86,7.26,22.97,1.96,11.23,10.13
"Nov","Maharashtra","Ratnagiri","Lanja",894,492,32,142,139,566,12,174,1386,705,0.87,4.71,13.28,37.42,3.51,17.79,17.39
"Nov","Maharashtra","Ratnagiri","Mandangad",474,265,13,100,67,305,1,113,739,372,0.66,5.71,13.37,37.29,3.01,16.72,4.35
"Nov","Maharashtra","Ratnagiri","Rajapur",1212,708,29,181,142,817,12,210,1920,959,0.61,4.40,14.77,40.07,2.77,18.72,18.75
"Nov","Maharashtra","Ratnagiri","Ratnagiri",3133,1516,166,649,406,2009,24,815,4649,2415,1.10,5.42,10.07,30.88,2.37,14.10,11.27
"Nov","Maharashtra","Ratnagiri","Sangameshwar",1007,495,28,188,131,715,9,216,1502,846,0.45,3.47,7.93,24.07,1.98,12.79,10.34
"Nov","Maharashtra","Sangli","Atpadi",1342,797,58,294,133,828,10,352,2139,961,0.81,4.93,11.14,29.91,1.67,12.07,13.89
"Nov","Maharashtra","Sangli","Jat",1618,639,144,450,187,761,19,594,2257,948,1.28,5.28,5.68,20.05,1.55,7.85,8.80
"Nov","Maharashtra","Sangli","Kadegaon",456,126,33,102,59,207,12,135,582,266,0.61,2.48,2.32,10.70,0.88,3.97,10.43
"Nov","Maharashtra","Sangli","Kavathemahankal",891,399,39,172,90,385,14,211,1290,475,0.44,2.36,4.46,14.42,0.88,4.66,8.43
"Nov","Maharashtra","Sangli","Khanapur (Vita)",649,375,62,182,72,380,13,244,1024,452,1.20,4.73,7.26,19.84,1.30,8.14,14.94
"Nov","Maharashtra","Sangli","Miraj",1705,600,134,351,113,651,9,485,2305,764,0.95,3.45,4.27,16.40,0.79,5.34,6.62
"Nov","Maharashtra","Sangli","Palus",367,171,45,127,107,333,17,172,538,440,1.32,5.03,4.99,15.69,2.18,8.96,16.35
"Nov","Maharashtra","Sangli","Sangli",4561,2265,405,1177,624,2752,63,1582,6826,3376,1.89,7.36,10.53,31.73,2.78,15.06,22.50
"Nov","Maharashtra","Sangli","Shirala",762,453,67,176,104,388,6,243,1215,492,1.18,4.27,7.96,21.35,1.48,6.99,4.88
"Nov","Maharashtra","Sangli","Tasgaon",886,346,44,135,108,387,21,179,1232,495,0.49,2.00,3.87,13.79,1.01,4.62,11.60
"Nov","Maharashtra","Sangli","Walwa",2193,865,112,369,192,955,19,481,3058,1147,0.70,3.01,5.41,19.13,1.08,6.48,6.57
"Nov","Maharashtra","Satara","Jaoli",753,556,21,102,83,312,12,123,1309,395,0.55,3.21,14.51,34.15,1.97,9.39,16.44
"Nov","Maharashtra","Satara","Karad",3460,2359,210,602,492,2190,49,812,5819,2682,1.06,4.10,11.90,29.35,1.94,10.55,13.76
"Nov","Maharashtra","Satara","Khandala",1274,606,69,231,152,602,15,300,1880,754,0.86,3.74,7.54,23.39,1.71,8.49,10.49
"Nov","Maharashtra","Satara","Khatav",1821,1063,92,256,178,798,27,348,2884,976,0.80,3.04,9.27,25.15,1.46,7.98,18.12
"Nov","Maharashtra","Satara","Koregaon",1500,608,73,176,125,619,6,249,2108,744,0.64,2.20,5.36,18.60,1.04,6.16,3.17
"Nov","Maharashtra","Satara","Mahabaleshwar",218,155,7,38,28,88,7,45,373,116,0.41,2.65,9.09,21.88,1.41,5.85,21.88
"Nov","Maharashtra","Satara","Man",1775,867,74,291,162,865,24,365,2642,1027,0.71,3.50,8.30,25.29,1.45,9.19,14.12
"Nov","Maharashtra","Satara","Patan",1939,1209,99,365,198,1050,20,464,3148,1248,0.97,4.54,11.82,30.79,1.84,11.61,12.90
"Nov","Maharashtra","Satara","Phaltan",2833,1537,150,351,228,1083,39,501,4370,1311,0.88,2.94,9.01,25.61,1.29,7.41,14.66
"Nov","Maharashtra","Satara","Satara",4128,2239,252,680,422,2079,47,932,6367,2501,1.11,4.09,9.82,27.91,1.64,9.69,12.50
"Nov","Maharashtra","Satara","Wai",1040,691,59,189,101,489,10,248,1731,590,0.95,3.97,11.06,27.71,1.44,8.41,8.55
"Nov","Maharashtra","Sindhudurg","Devgad",668,455,23,128,116,506,3,151,1123,622,0.91,5.97,17.96,44.33,4.17,22.33,8.11
"Nov","Maharashtra","Sindhudurg","Dodamarg",478,310,15,82,73,320,4,97,788,393,0.77,4.95,15.81,40.18,3.59,19.33,17.39
"Nov","Maharashtra","Sindhudurg","Kankavli",752,498,43,237,163,624,11,280,1250,787,1.21,7.87,13.97,35.05,4.11,19.83,22.92
"Nov","Maharashtra","Sindhudurg","Kudal",1129,1033,43,213,173,849,18,256,2162,1022,0.78,4.66,18.72,39.19,3.01,17.79,19.78
"Nov","Maharashtra","Sindhudurg","Malwan",558,399,33,127,100,393,5,160,957,493,1.25,6.08,15.12,36.26,3.63,17.90,12.20
"Nov","Maharashtra","Sindhudurg","Sawantwadi",1033,797,55,180,162,734,13,235,1830,896,1.20,5.14,17.41,39.98,3.45,19.08,19.12
"Nov","Maharashtra","Sindhudurg","Vaibhavvadi",243,256,7,59,41,177,2,66,499,218,0.59,5.55,21.49,41.90,3.32,17.65,16.67
"Nov","Maharashtra","Sindhudurg","Vengurla",525,531,15,92,69,351,7,107,1056,420,0.62,4.42,21.82,43.39,2.68,16.30,17.50
"Nov","Maharashtra","Solapur","Akkalkot",3912,2182,228,578,401,2067,33,806,6094,2468,1.41,4.98,13.46,37.59,2.41,14.83,12.94
"Nov","Maharashtra","Solapur","Barshi",5212,3298,424,971,715,3062,77,1395,8510,3777,1.98,6.52,15.37,39.66,2.86,15.09,18.29
"Nov","Maharashtra","Solapur","Karmala",2147,1301,115,229,156,842,27,344,3448,998,1.07,3.19,12.07,31.98,1.21,7.73,13.24
"Nov","Maharashtra","Solapur","Madha",2308,1147,133,444,296,1462,36,577,3455,1758,0.95,4.12,8.17,24.62,1.59,9.44,13.38
"Nov","Maharashtra","Solapur","Malshiras",3060,1435,166,593,396,1886,46,759,4495,2282,0.68,3.13,5.92,18.53,1.21,6.95,8.44
"Nov","Maharashtra","Solapur","Mangalvedhe",1975,1178,122,308,215,759,25,430,3153,974,1.10,3.88,10.61,28.41,1.74,7.87,13.81
"Nov","Maharashtra","Solapur","Mohol",3054,1768,124,399,291,1304,45,523,4822,1595,0.72,3.04,10.28,28.04,1.51,8.27,13.01
"Nov","Maharashtra","Solapur","Pandharpur",3484,1499,327,732,432,1777,82,1059,4983,2209,1.24,4.00,5.67,18.83,1.40,7.14,15.71
"Nov","Maharashtra","Solapur","Sangole",1811,1182,143,407,188,927,33,550,2993,1115,1.10,4.24,9.11,23.07,1.31,7.75,12.36
"Nov","Maharashtra","Solapur","Solapur North",4846,3090,449,1075,923,3122,96,1524,7936,4045,2.10,7.12,14.41,37.00,3.52,15.41,22.02
"Nov","Maharashtra","Solapur","Solapur South",3921,2499,345,719,562,2228,49,1064,6420,2790,2.03,6.26,14.68,37.71,2.99,14.86,13.96
"Nov","Maharashtra","Thane","Ambarnath",3822,1949,322,1089,550,2561,38,1411,5771,3111,1.75,7.67,10.58,31.34,2.62,14.84,18.27
"Nov","Maharashtra","Thane","Bhiwandi",9449,6072,746,1914,1678,5762,108,2660,15521,7440,1.72,6.12,13.92,35.59,3.49,15.46,17.12
"Nov","Maharashtra","Thane","Kalyan",3729,1702,357,1075,605,2555,47,1432,5431,3160,1.67,6.69,7.95,25.36,2.48,12.98,16.43
"Nov","Maharashtra","Thane","Murbad",2889,2128,200,527,494,1848,40,727,5017,2342,1.59,5.79,16.94,39.93,3.83,18.15,20.73
"Nov","Maharashtra","Thane","Shahapur",5134,4780,235,1010,1367,4573,59,1245,9914,5940,1.25,6.61,25.34,52.56,6.84,29.72,20.27
"Nov","Maharashtra","Thane","Thane",12306,5675,1518,4649,2227,9815,140,6167,17981,12042,2.35,9.54,8.77,27.78,2.79,15.10,16.59
"Nov","Maharashtra","Thane","Ulhasnagar",2141,1818,282,553,451,1471,22,835,3959,1922,3.31,9.79,21.21,46.19,5.00,21.30,20.00
"Nov","Maharashtra","Wardha","Arvi",512,566,58,131,261,817,18,189,1078,1078,2.81,9.17,27.40,52.18,4.63,19.14,17.82
"Nov","Maharashtra","Wardha","Ashti",796,391,55,103,133,435,15,158,1187,568,1.83,5.26,13.00,39.46,3.46,14.78,20.55
"Nov","Maharashtra","Wardha","Deoli",488,509,32,102,270,837,21,134,997,1107,1.48,6.18,23.43,45.90,4.79,19.65,20.79
"Nov","Maharashtra","Wardha","Hinganghat",1713,1645,79,237,283,1076,16,316,3358,1359,1.24,4.97,25.87,52.82,4.22,20.26,13.91
"Nov","Maharashtra","Wardha","Karanja",565,486,91,167,216,696,19,258,1051,912,3.13,8.88,16.71,36.14,4.88,20.61,23.17
"Nov","Maharashtra","Wardha","Samudrapur",759,529,105,197,333,1005,19,302,1288,1338,3.20,9.20,16.09,39.18,4.86,19.52,16.10
"Nov","Maharashtra","Wardha","Seloo",1480,1231,70,203,302,1160,23,273,2711,1462,1.23,4.78,21.51,47.37,4.34,21.00,22.12
"Nov","Maharashtra","Wardha","Wardha",3876,2494,438,1003,820,3095,67,1441,6370,3915,2.31,7.60,13.13,33.54,3.17,15.12,15.73
"Nov","Maharashtra","Washim","Karanja",2702,1922,275,682,662,1895,73,957,4624,2557,2.14,7.43,14.90,35.84,4.41,17.05,27.24
"Nov","Maharashtra","Washim","Malegaon",1932,956,100,396,282,1037,17,496,2888,1319,0.95,4.69,9.03,27.27,2.43,11.38,11.18
"Nov","Maharashtra","Washim","Mangrulpir",2596,1515,204,455,420,1404,31,659,4111,1824,2.21,7.13,16.37,44.43,4.36,18.95,21.38
"Nov","Maharashtra","Washim","Manora",2894,1917,214,571,547,1663,20,785,4811,2210,1.85,6.79,16.57,41.59,4.52,18.27,11.36
"Nov","Maharashtra","Washim","Risod",2212,1489,208,447,409,1547,28,655,3701,1956,2.23,7.02,15.93,39.60,4.09,19.55,16.47
"Nov","Maharashtra","Washim","Washim",2873,1914,211,436,447,1499,29,647,4787,1946,1.66,5.09,15.03,37.60,3.45,15.01,15.68
"Nov","Maharashtra","Yavatmal","Arni",1803,1327,81,201,277,986,21,282,3130,1263,1.02,3.54,16.64,39.26,2.77,12.64,13.64
"Nov","Maharashtra","Yavatmal","Babulgaon",1356,1289,88,266,369,1040,14,354,2645,1409,1.87,7.53,27.36,56.15,7.52,28.70,17.07
"Nov","Maharashtra","Yavatmal","Darwha",1969,1164,129,290,277,1036,28,419,3133,1313,1.39,4.50,12.51,33.67,2.74,13.00,17.39
"Nov","Maharashtra","Yavatmal","Digras",2109,1830,110,228,322,1116,17,338,3939,1438,1.42,4.37,23.63,50.87,3.90,17.42,13.28
"Nov","Maharashtra","Yavatmal","Ghatanji",1557,1364,152,278,388,1171,19,430,2921,1559,2.51,7.10,22.50,48.18,5.78,23.22,17.27
"Nov","Maharashtra","Yavatmal","Kalamb",1073,957,115,256,376,1036,26,371,2030,1412,2.61,8.41,21.67,45.97,6.74,25.33,28.89
"Nov","Maharashtra","Yavatmal","Kelapur",1571,1702,202,491,585,1421,33,693,3273,2006,2.98,10.22,25.07,48.20,7.81,26.77,22.45
"Nov","Maharashtra","Yavatmal","Mahagaon",1429,706,86,574,247,763,39,660,2135,1010,0.74,5.69,6.08,18.39,1.76,7.20,17.18
"Nov","Maharashtra","Yavatmal","Maregaon",879,870,105,224,287,817,11,329,1749,1104,2.92,9.13,24.09,48.44,6.65,25.59,14.29
"Nov","Maharashtra","Yavatmal","Ner",1378,1024,70,191,223,883,5,261,2402,1106,1.15,4.28,16.81,39.42,3.15,15.62,4.50
"Nov","Maharashtra","Yavatmal","Pusad",1946,1741,140,369,588,1882,43,509,3687,2470,1.68,6.11,20.86,44.17,4.40,18.47,16.80
"Nov","Maharashtra","Yavatmal","Ralegaon",1355,1212,102,285,455,1249,23,387,2567,1704,2.30,8.74,27.29,57.80,8.83,33.06,28.05
"Nov","Maharashtra","Yavatmal","Umarkhed",1353,832,144,342,287,855,45,486,2185,1142,1.76,5.95,10.18,26.73,3.05,12.14,21.13
"Nov","Maharashtra","Yavatmal","Wani",799,538,80,189,206,573,23,269,1337,779,1.49,5.01,10.02,24.90,3.02,11.44,20.54
"Nov","Maharashtra","Yavatmal","Yavatmal",4428,3741,506,1076,1409,4370,88,1582,8169,5779,3.05,9.53,22.48,49.10,6.19,25.40,23.04
"Nov","Maharashtra","Yavatmal","Zari-Jamani",697,700,83,177,215,656,6,260,1397,871,2.54,7.96,21.37,42.66,5.44,22.06,9.52
